song_id,danceability,energy,key,loudness,mode,explicit,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4KacUpvbA3Mfo05gttTjhN,0.402,0.914,9.0,-5.215,1.0,1.0,0.142,0.000579,0.0,0.065,0.626,196.505
0gzqZ9d1jIKo9psEIthwXe,0.536,0.928,11.0,-6.492,0.0,0.0,0.0589,0.0154,0.00134,0.2,0.389,136.258
5x8nj9ZEeBFJRFMSy26e3e,0.402,0.459,0.0,-6.305,1.0,0.0,0.0282,0.499,0.000351,0.0816,0.246,97.286
30Z8E85PLhwQD5VCdilEi8,0.466,0.419,1.0,-11.373,1.0,0.0,0.027,0.733,0.00248,0.596,0.131,95.043
3tNh7A8op9SaaYP5W3D3Ro,0.699,0.424,5.0,-11.496,1.0,0.0,0.0277,0.313,0.0751,0.374,0.824,120.027
7sBxoj9SBNKxVIcLiFxnwQ,0.432,0.421,4.0,-6.053,0.0,0.0,0.102,0.523,1.8e-06,0.608,0.116,152.358
6BRPW9P9EfuesEenxbM6zj,0.67,0.427,1.0,-12.162,1.0,0.0,0.173,0.611,0.0,0.119,0.757,152.504
3TEAWiw3w0IAsoj4p3tJ7x,0.521,0.873,11.0,-5.206,1.0,0.0,0.0358,0.000105,2.68e-06,0.308,0.432,123.969
2wkbDh68u34Ukt0qyVOjqQ,0.604,0.342,9.0,-12.94,0.0,0.0,0.0277,0.678,0.0932,0.112,0.0795,99.947
1hGy2eLcmC8eKx7qr1tOqx,0.762,0.661,1.0,-6.075,0.0,0.0,0.0687,0.15,0.0,0.256,0.769,130.009
2QuqBHd1y3N268XVe2D115,0.289,0.674,0.0,-8.192,1.0,0.0,0.0508,0.252,0.0,0.137,0.211,126.929
1o7pq0fvaVfQSKOKwQAHSo,0.898,0.92,5.0,-7.859,1.0,0.0,0.0636,0.0711,5.92e-05,0.0908,0.875,114.343
13F7kngHQQv9w0GbYsorva,0.428,0.988,1.0,-4.374,0.0,0.0,0.126,4.78e-05,0.323,0.126,0.135,114.386
2MLHyLy5z5l5YRp7momlgw,0.654,0.81,4.0,-6.26,0.0,0.0,0.0288,0.00719,0.00251,0.165,0.661,114.623
4U5CjTT6uObhD2vwnD4zOF,0.862,0.763,7.0,-4.821,1.0,1.0,0.0764,0.17,0.0,0.151,0.893,99.998
4q1xOWmzVMz3NEvzd9MZEk,0.45,0.592,2.0,-9.54,1.0,0.0,0.337,0.524,1.13e-06,0.235,0.528,94.197
3fpPXbov1Tfv4gNWn7iGeF,0.586,0.803,2.0,-7.972,1.0,0.0,0.0277,0.00272,0.639,0.456,0.811,117.079
0rNc5XzUVEjZZuWF1SLsyg,0.617,0.612,10.0,-7.819,1.0,0.0,0.0359,0.244,0.00387,0.103,0.973,75.007
6CfKKiBm6iRgNCqVITrmtO,0.629,0.718,7.0,-5.68,1.0,0.0,0.0419,0.0337,0.000191,0.177,0.31,96.522
75q9V8d9JzuC3QSw1XGZcr,0.222,0.685,7.0,-9.151,0.0,0.0,0.0487,0.0289,0.643,0.652,0.206,94.888
5rE9qfo68jyjWXwED6uJnf,0.519,0.823,11.0,-6.51,0.0,0.0,0.0601,0.0493,7.21e-05,0.0755,0.452,121.44
1UnB75lnUCGkgru3tEsQYY,0.405,0.931,11.0,-4.459,0.0,1.0,0.0498,0.00594,0.107,0.673,0.655,187.159
1qJktGOy4qeBlQSpNEN6as,0.485,0.432,4.0,-9.146,1.0,0.0,0.0287,0.792,0.0,0.107,0.25,129.888
1nSqYL7YGQaDtu5o0V6LpS,0.611,0.702,4.0,-12.966,1.0,0.0,0.0411,0.00619,0.0415,0.0798,0.302,137.097
0ahRDzkKq0KEi7FRoHb0qk,0.694,0.511,8.0,-9.34,1.0,1.0,0.0449,0.274,0.0,0.166,0.931,87.014
4P1QecZvOawPqAGjMKsrnH,0.516,0.268,10.0,-14.598,0.0,0.0,0.0612,0.489,3.58e-06,0.069,0.493,109.763
2TdhHtNXvGwbVSkZSQ5Olt,0.8,0.632,9.0,-10.803,1.0,0.0,0.0387,0.411,0.00279,0.115,0.986,134.282
42ceSPeAt58MRamgHiD0YA,0.442,0.803,4.0,-6.767,0.0,0.0,0.0382,0.00101,1.88e-05,0.269,0.145,124.945
4HHplRzrdpG5YkOOaSDD0C,0.501,0.496,0.0,-10.662,1.0,0.0,0.0317,0.564,0.0524,0.401,0.788,138.279
5wr5iZJVoD9OOe0BbGJOqo,0.34,0.302,0.0,-8.58,0.0,0.0,0.0288,0.776,0.452,0.138,0.0392,99.968
4HWcWgleTuUAWnVPNwW4CM,0.861,0.594,5.0,-4.658,1.0,0.0,0.121,0.0153,0.000326,0.104,0.506,103.159
13ejm17Ff455pQezjsGn0Q,0.75,0.69,2.0,-7.62,0.0,0.0,0.0807,0.0776,0.000136,0.349,0.465,89.977
3z24ayp6vSCkN6btftwyet,0.573,0.969,7.0,-4.092,1.0,0.0,0.0433,0.0212,0.926,0.119,0.775,133.535
5rtaBnrHSnGUFWb8UYRspA,0.573,0.674,10.0,-6.537,1.0,0.0,0.0277,0.000228,0.169,0.103,0.385,132.036
2dq9mEgzYTlz3GnZrkQM4Z,0.499,0.566,4.0,-15.365,0.0,0.0,0.0327,2.34e-05,0.233,0.106,0.588,137.978
78JmElAFmrPNhLjovDR9Jm,0.551,0.86,7.0,-7.839,1.0,0.0,0.0796,0.262,4.57e-06,0.0558,0.723,136.921
3AjCSQVysLKYNNM824o6rF,0.835,0.582,1.0,-6.495,1.0,0.0,0.0757,0.0818,0.000101,0.0876,0.665,96.009
22halVfBvS3kd9ZaLAQ3Aw,0.521,0.996,8.0,-3.706,1.0,0.0,0.0605,9.98e-05,3.99e-06,0.0562,0.366,104.712
6FGYCFGNP43hM0EufMgGEA,0.85,0.401,7.0,-15.518,1.0,0.0,0.04,0.658,0.000144,0.103,0.694,122.048
4ZOb6p3helNQEdMvtLuhki,0.505,0.0401,7.0,-21.148,0.0,0.0,0.0353,0.83,0.00247,0.175,0.0393,62.905
0nTiC2fGkM4q8bGlBKGrGx,0.404,0.797,6.0,-5.047,0.0,0.0,0.0763,0.000344,0.000352,0.0824,0.361,146.58
0lsDJ0EkccufmSM43P28TQ,0.673,0.887,6.0,-3.873,0.0,1.0,0.255,0.0243,4.1e-06,0.0654,0.726,92.553
314QzMOrpNUqWBUozYshf6,0.565,0.817,2.0,-4.338,1.0,0.0,0.27,0.152,0.0,0.247,0.477,210.851
5SVYNJjplfUnaaknWcLvPm,0.182,0.197,5.0,-16.695,1.0,0.0,0.04,0.937,0.0172,0.165,0.0691,79.267
3pqMH58LFxNYRcmv7gdC1A,0.554,0.355,10.0,-14.109,1.0,0.0,0.178,0.87,4.57e-05,0.232,0.631,202.235
7fu3Tv5rcoGD1PZV7s57WW,0.597,0.581,3.0,-9.72,1.0,0.0,0.0449,0.257,0.0,0.105,0.885,107.202
6dugx9WBSS8TDxbKqp9zmj,0.703,0.874,11.0,-10.801,0.0,0.0,0.0566,0.0705,4.84e-06,0.0947,0.939,146.987
1PmIHkttncuy9KQW8oZ3m0,0.745,0.787,7.0,-6.997,1.0,0.0,0.0537,0.0174,0.000916,0.0787,0.881,109.989
0qup7d7G2WffwARHKrqT2x,0.646,0.887,9.0,-4.452,1.0,0.0,0.0381,0.127,0.000259,0.0698,0.522,110.963
7aA3I3WevNCVeipuxHlnjO,0.558,0.84,5.0,-7.352,1.0,0.0,0.158,0.905,0.00759,0.197,0.64,109.072
27eOHLIdWzqzZawiRSEi9s,0.727,0.606,0.0,-4.843,1.0,1.0,0.412,0.0315,2.15e-06,0.176,0.52,172.068
5cZgGq7xPPyfAjQ2YdHF1w,0.489,0.589,5.0,-10.449,0.0,0.0,0.0332,0.0594,0.00452,0.276,0.4,126.567
5TUTDtKDn1T2IAY9tdEHCU,0.743,0.865,8.0,-3.292,1.0,0.0,0.032,0.069,0.0,0.187,0.811,91.014
6ZEeCgzOmvLb6SWFipXy2N,0.681,0.672,10.0,-4.841,0.0,1.0,0.26,0.0399,0.0,0.0834,0.635,79.824
7rXfKUlywS7UcNFLs14Lte,0.472,0.797,10.0,-9.11,1.0,0.0,0.0423,0.483,0.0121,0.472,0.541,109.117
6c6PblxgdrYEULpt65p8tO,0.483,0.89,0.0,-6.736,1.0,0.0,0.048,0.0517,0.000421,0.658,0.666,155.663
4WI1JA4eTwaWAbZq8rS09W,0.576,0.724,10.0,-5.093,1.0,0.0,0.0255,0.0994,0.00668,0.246,0.34,102.001
7Mv0ebEbKq3B1HgyqydBz3,0.429,0.932,0.0,-4.941,1.0,0.0,0.159,0.0641,0.0,0.358,0.573,167.966
5UYo2NoLUzBlP09NGJRGsc,0.357,0.559,9.0,-7.464,0.0,0.0,0.0321,0.509,0.0,0.0565,0.173,112.889
0hpUoRc4sWUQY5y65SJQrz,0.256,0.102,8.0,-13.863,1.0,0.0,0.0313,0.95,0.000282,0.208,0.232,62.594
17Qx5cG4yq6JFZj5KNqUMT,0.35,0.636,9.0,-7.899,1.0,0.0,0.0489,0.472,0.000192,0.277,0.316,187.172
0DQqzCHlPyKQXfF8uL01SI,0.595,0.465,2.0,-8.412,0.0,0.0,0.026,0.102,0.0,0.0641,0.492,124.991
0KXpgyL7L8xIpotzpWoUOo,0.28,0.149,5.0,-15.929,1.0,0.0,0.0431,0.963,0.00656,0.0943,0.0606,111.902
1dvOwoHwZB9SwvRw2Gv3nz,0.576,0.511,2.0,-7.006,1.0,0.0,0.0315,0.58,3.89e-05,0.261,0.957,206.473
5BxHfyGk49gqbg5BdW6FO4,0.303,0.332,6.0,-16.471,0.0,0.0,0.032,0.00859,0.864,0.0654,0.41,175.85
69j0KoPJuwpnbGWrfn7Yll,0.692,0.496,7.0,-7.332,1.0,0.0,0.0241,0.172,6.42e-06,0.107,0.376,97.945
0H31m9oKH156nUme8QnXaM,0.526,0.922,8.0,-4.127,1.0,0.0,0.0485,0.000145,0.000288,0.0719,0.177,120.647
75Ds4Zq9dfMgS0BypKrQNN,0.634,0.752,0.0,-7.318,1.0,1.0,0.0419,0.0108,0.25,0.101,0.554,140.006
51R2M1JgyFfRS3e6v5wCt3,0.68,0.594,6.0,-6.417,0.0,0.0,0.0688,0.469,0.0,0.431,0.774,85.04
18lq8FwQ94jlSk95PTM7Mr,0.705,0.976,6.0,-4.261,1.0,0.0,0.0309,0.00213,0.000158,0.342,0.967,129.952
4gYrJ3JZsvaixzrpT4l6Qw,0.41,0.999,1.0,-1.335,1.0,0.0,0.162,9.93e-06,0.638,0.24,0.146,103.924
3tg6hmpyE862jDvUoKSjtQ,0.516,0.865,9.0,-5.252,1.0,0.0,0.0539,0.00855,1.72e-06,0.0519,0.722,148.483
0LrwgdLsFaWh9VXIjBRe8t,0.547,0.308,0.0,-11.75,1.0,0.0,0.0377,0.505,0.0,0.109,0.41,114.719
5hM6CWbRdK89MarKgUcgtW,0.53,0.668,1.0,-3.292,1.0,0.0,0.0247,0.0033,0.00326,0.0959,0.41,103.111
50aSZw0mqwF0VTKF9nvv6P,0.706,0.269,7.0,-10.527,1.0,0.0,0.0582,0.987,0.0662,0.132,0.426,120.198
6EU3L1HVLs1adpB3qBhcHS,0.241,0.944,7.0,-5.809,1.0,0.0,0.182,0.0277,0.0,0.163,0.254,175.912
2Sdkwd9ptjUCcYR9uPECmx,0.557,0.0695,6.0,-14.11,1.0,0.0,0.0383,0.775,8.92e-05,0.104,0.126,103.23
3X3cT03P33xvw5cQqP2KEs,0.492,0.743,11.0,-5.501,0.0,0.0,0.0299,0.00578,0.0,0.238,0.329,172.318
2W3lFpdbGNZsIWZ9XkgsGY,0.687,0.38,1.0,-9.015,1.0,0.0,0.0337,0.554,0.0,0.105,0.562,121.797
6rVleAFgtmJ04Omk6Mmon5,0.293,0.831,6.0,-8.384,0.0,0.0,0.0579,2.95e-05,0.102,0.137,0.553,142.656
1Yw6ViCo3tuufI0Hg4mzSU,0.317,0.57,0.0,-5.331,1.0,0.0,0.0324,0.242,0.0,0.145,0.322,84.253
7oHAfiSgKXPwyPv7yPNmG4,0.402,0.855,9.0,-7.699,1.0,0.0,0.037,0.509,0.0,0.358,0.908,141.454
1XHHklGh16Js4zip7Mh25Y,0.351,0.796,4.0,-10.932,0.0,0.0,0.0472,0.0948,0.884,0.102,0.31,144.995
7Bz8yww6UMbTgTVLG6zbI4,0.812,0.644,0.0,-10.761,1.0,0.0,0.0493,0.0877,0.785,0.0563,0.989,140.075
08G0Q9xR6QwfQepbD7lFSc,0.608,0.971,5.0,-2.157,0.0,0.0,0.041,0.0555,0.303,0.0748,0.916,126.019
5thBM1U9sbV0hcnSFVeVbC,0.345,0.474,1.0,-8.906,1.0,0.0,0.0405,0.461,0.000492,0.104,0.0372,138.877
6ek9SiEj5a65WIs2EV7qiM,0.404,0.43,4.0,-12.327,1.0,0.0,0.224,0.538,0.0,0.0802,0.641,180.061
3DuvVMNIWJqwAUMTX884Ai,0.532,0.905,2.0,-3.459,1.0,1.0,0.0467,0.0196,0.0,0.0897,0.762,127.388
0EbIVd9AY1SvZsgCh6xz0D,0.527,0.412,0.0,-9.507,1.0,0.0,0.0359,0.273,0.0,0.119,0.14,135.099
4UtVryszeh7c4pAV56yWPi,0.249,0.755,8.0,-9.505,0.0,0.0,0.0381,1.5e-06,0.939,0.0544,0.244,129.394
45muf22QzSyKwsF4l3IcwJ,0.468,0.76,4.0,-7.304,0.0,0.0,0.0529,0.535,8.1e-06,0.0912,0.472,168.963
2faSzprTWJ7L1EkZNko4ww,0.472,0.296,0.0,-11.299,1.0,0.0,0.0297,0.876,0.0201,0.13,0.22,157.599
5bSASu4W0HJx6CuG8rbRcA,0.67,0.571,9.0,-9.976,1.0,0.0,0.0255,0.00507,7.23e-05,0.124,0.899,109.905
3L7FzHdfiqd7Bvdy3dRQRe,0.549,0.581,11.0,-5.319,1.0,0.0,0.0592,0.621,0.0,0.0772,0.536,75.023
7mqzlSaMm5oG9SX2ILpfit,0.407,0.489,1.0,-10.029,0.0,0.0,0.0245,0.00452,2.18e-06,0.242,0.681,93.042
0qPXks0PAVj2pJJr8qS2AS,0.332,0.254,2.0,-13.179,1.0,0.0,0.032,0.655,0.0203,0.185,0.279,159.403
60475Be4OzfQSNhoNDoU0r,0.563,0.101,0.0,-21.004,1.0,0.0,0.0298,0.778,0.0881,0.0863,0.307,137.737
7bYdGVl8JluKBaWULGPrv0,0.354,0.954,4.0,-7.061,1.0,1.0,0.0987,0.000585,0.8,0.362,0.261,104.634
5VYTKiOnHw4iTrB9pG3yum,0.637,0.849,1.0,-6.855,1.0,1.0,0.0362,0.000341,0.0386,0.141,0.936,104.074
7u1o2EXdRmfMHIAEnvshZo,0.531,0.72,10.0,-7.845,0.0,0.0,0.0431,0.0365,0.843,0.0933,0.175,152.348
01FzmeMBEsub8bxxa4WiN0,0.674,0.832,7.0,-4.206,1.0,0.0,0.0283,0.00212,0.00263,0.0718,0.843,117.01
3sFnC76vUu0dtHUM5Z5bLL,0.674,0.731,0.0,-8.116,1.0,0.0,0.0332,0.526,0.0,0.272,0.834,122.097
7bnd84rGgvZ0Y0KkPNKwoh,0.549,0.416,4.0,-12.134,1.0,0.0,0.0317,0.822,0.000512,0.0765,0.961,90.776
4lxGVzcUaSF5HW5jtWnShV,0.478,0.305,5.0,-13.062,1.0,0.0,0.0306,0.675,0.00139,0.169,0.0974,108.66
5DNmWyeY9sildeeHnmIImG,0.357,0.527,9.0,-8.99,1.0,0.0,0.0357,0.671,0.00363,0.201,0.408,81.564
6SnD5dJk06mhNQvvF270cw,0.773,0.577,9.0,-11.936,1.0,0.0,0.0419,0.0495,0.0154,0.0543,0.941,127.977
5l8wjltY40pSESSjO0pQ4m,0.286,0.364,0.0,-12.584,1.0,0.0,0.027,0.294,0.0524,0.0848,0.126,88.173
1zCKsA4XKyKH8JqGkVOnc6,0.507,0.922,11.0,-3.805,1.0,0.0,0.0668,0.00283,1.32e-06,0.179,0.752,147.955
5Rt2SNEOynQQeLQ2dARpBj,0.394,0.825,10.0,-5.781,1.0,0.0,0.0583,0.00121,0.00241,0.519,0.117,144.237
5JoU6XcirSvFGRTqicGnzl,0.564,0.823,0.0,-5.327,1.0,0.0,0.0749,0.23,2.5e-05,0.099,0.381,111.734
2tWHoRQdmZh5wuzVoZPiTI,0.593,0.242,4.0,-13.606,1.0,0.0,0.0399,0.693,0.000318,0.122,0.184,87.155
0dl6nGOQLXzcJ9eKOLrtCE,0.338,0.793,1.0,-10.28,0.0,0.0,0.0405,6.16e-05,0.349,0.0818,0.128,89.701
4gphxUgq0JSFv2BCLhNDiE,0.647,0.582,10.0,-9.538,0.0,0.0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396
1MlL5GA90CErWljpV7Ek6n,0.545,0.88,5.0,-10.386,0.0,0.0,0.0504,0.0237,0.0083,0.122,0.665,102.865
3EA8tx45YcPhaqBkReEuk8,0.323,0.123,0.0,-17.354,0.0,0.0,0.0394,0.817,0.0466,0.107,0.103,180.715
60l2klsUm0sh1J80XuaGnf,0.807,0.273,6.0,-13.886,1.0,0.0,0.071,0.614,0.0179,0.132,0.321,142.886
4pTvgNra8siMoIT8u3epTr,0.485,0.205,11.0,-15.733,1.0,0.0,0.0524,0.977,0.0168,0.165,0.338,135.019
45DGc6MeMAKsFMcCeoTAAJ,0.677,0.671,7.0,-3.446,1.0,0.0,0.152,0.291,0.0,0.0722,0.732,128.546
4WM22pqXRZkcdrp7alhjsv,0.825,0.459,4.0,-7.001,1.0,0.0,0.0955,0.585,0.0792,0.0876,0.645,142.928
2Bilkdhlz7iNAHcNGUdrt2,0.737,0.709,7.0,-9.756,1.0,0.0,0.035,0.299,0.0018,0.11,0.504,105.961
3En0Nai7Ci6PHvi7n2JlRn,0.444,0.947,2.0,-1.113,1.0,0.0,0.0636,0.000184,0.261,0.277,0.176,120.031
0fggI98CPlqsNPhEQqvz6a,0.434,0.934,11.0,-6.451,1.0,0.0,0.113,0.00623,0.0,0.306,0.42,142.695
1FAL6jmxa7oIZxmqZFZZL4,0.676,0.437,9.0,-8.014,0.0,0.0,0.0921,0.0164,0.425,0.0838,0.392,172.137
5eJkpX1IenuMQZm4Y0CPGI,0.314,0.993,11.0,-3.359,0.0,0.0,0.105,0.000803,0.0325,0.323,0.184,106.299
40hrL4q3dxErnwzpIof6fc,0.385,0.465,11.0,-10.317,0.0,0.0,0.034,0.0389,0.0162,0.128,0.104,139.109
2iqTDXpSc3QjD2jHoGMR4s,0.351,0.257,2.0,-15.19,0.0,0.0,0.0413,0.963,0.65,0.112,0.0845,165.981
3KBLnOANA7gK5l8A6EFQtK,0.576,0.715,5.0,-11.459,1.0,0.0,0.0572,0.153,0.394,0.263,0.212,117.641
0IoWFeyvTZ99lTThlcmcHu,0.545,0.78,5.0,-8.406,1.0,0.0,0.0455,3.01e-05,0.0523,0.0877,0.335,168.246
7Hak5ai4Zs9BR4OMrPZbgH,0.589,0.711,11.0,-9.374,0.0,0.0,0.038,0.284,0.0264,0.0806,0.898,142.531
5k1cUARvR0W99hJVCTkDLJ,0.366,0.371,1.0,-9.153,1.0,0.0,0.0415,0.697,0.00011,0.129,0.335,197.234
0ZhwlFI7I69yaXphO7t5R8,0.605,0.57,10.0,-8.582,1.0,0.0,0.0458,0.384,2.35e-06,0.182,0.811,95.967
5GyHA90yotp77JFAUlphro,0.583,0.716,2.0,-5.599,1.0,0.0,0.0365,0.118,4.17e-05,0.352,0.581,78.055
3jXrYXeuqmNK7zbF0AukYd,0.313,0.815,11.0,-4.947,1.0,0.0,0.0408,0.00316,2.89e-05,0.095,0.373,128.302
2qOm7ukLyHUXWyR4ZWLwxA,0.798,0.744,7.0,-5.328,0.0,1.0,0.136,0.33,0.000106,0.292,0.794,82.356
5FKL44hOt7iAAzVgCYS39S,0.302,0.858,9.0,-5.537,1.0,0.0,0.063,0.00239,1.85e-05,0.336,0.547,146.804
2TXZTIEk67pURmzvQVu84I,0.402,0.812,2.0,-4.95,1.0,0.0,0.0467,0.338,0.0,0.114,0.261,87.701
19yiZacU2GVbGRjnWUht4y,0.587,0.659,7.0,-4.179,1.0,0.0,0.0293,0.0234,1.12e-06,0.161,0.29,123.976
6jhvDPA1wPvyZgt4Sd0jV2,0.587,0.282,9.0,-12.01,1.0,0.0,0.0304,0.917,0.0,0.137,0.564,115.646
1avuG0JHGZZB8HI69C0f4E,0.559,0.33,10.0,-11.078,1.0,0.0,0.0261,0.224,0.000882,0.0994,0.184,79.098
5FvlQZTm4eOGeUiAB1bKc9,0.777,0.957,11.0,-3.201,0.0,1.0,0.319,0.179,0.0,0.296,0.543,105.756
2F4FNcz68howQWD4zaGJSi,0.321,0.474,5.0,-9.383,1.0,0.0,0.0348,0.743,0.0,0.204,0.804,121.199
7safX55XidhznxK5eDdDm5,0.916,0.523,3.0,-9.733,1.0,0.0,0.0521,0.432,1.13e-05,0.0488,0.88,107.564
1c3gkpi5zf7gMeslGRGsO9,0.288,0.332,3.0,-8.912,0.0,0.0,0.0305,0.773,0.00856,0.906,0.0784,92.142
42Gf2WCxCBYJoOLNIdVL8z,0.238,0.991,8.0,-3.273,1.0,0.0,0.192,7.53e-05,0.151,0.1,0.103,95.556
5z7mYFfhw6N6f23VwrokJD,0.871,0.597,5.0,-4.932,0.0,1.0,0.0464,0.126,0.000113,0.0638,0.635,125.999
1eN42Q7IWRzRBq8eW2Y2TE,0.33,0.214,4.0,-17.699,0.0,0.0,0.0311,0.836,0.0701,0.178,0.275,147.795
1qmUcvYVnqpQ9n41E9vVbz,0.701,0.447,1.0,-8.93,1.0,0.0,0.0352,0.00336,0.881,0.109,0.389,109.63
2HEgVXPyDIxtMnWEIHdWMn,0.536,0.923,1.0,-4.992,0.0,0.0,0.0462,0.0211,0.11,0.101,0.336,124.998
5LIwaG8Wl9LfExcmiRQm7J,0.789,0.258,5.0,-11.759,1.0,0.0,0.104,0.168,0.00714,0.326,0.335,127.491
4fPBB44eDH71YohayI4eKV,0.63,0.908,11.0,-2.42,1.0,0.0,0.0326,0.0238,0.592,0.116,0.968,120.522
3mFg1Hn5faLMFK4HNDjhnc,0.695,0.736,1.0,-4.696,0.0,1.0,0.255,0.0762,0.0,0.12,0.147,84.52
3PKrVeWNVDUTjOx344XBVv,0.611,0.95,6.0,-3.138,0.0,0.0,0.0793,0.018,0.0,0.234,0.852,122.452
3LA5kI6ohA91mhyE3E2hyf,0.366,0.927,7.0,-4.7,1.0,1.0,0.155,0.00774,0.0,0.135,0.77,138.393
0LYneQx7CEmZJseZ1MlVlT,0.548,0.234,0.0,-17.215,0.0,0.0,0.0349,0.35,0.000724,0.111,0.424,137.867
0hqoxp4aWHYdJOUOmBqV4P,0.634,0.851,0.0,-5.147,1.0,0.0,0.0303,0.0511,0.0,0.331,0.87,127.046
0c43iFJtq1j1yzNMV2y8Lb,0.533,0.543,2.0,-8.726,1.0,0.0,0.0292,0.601,1.51e-05,0.053,0.77,141.126
1hQr0D1ZXbGHFcWLhusijv,0.722,0.7,11.0,-8.241,0.0,0.0,0.05,0.111,0.00318,0.545,0.946,107.505
24d6mUj2ED4cA6060FVwVx,0.353,0.299,3.0,-9.838,1.0,0.0,0.0286,0.92,5.14e-05,0.15,0.146,84.39
3XFuPqz7LH9iiMLl4Q8YnN,0.352,0.302,1.0,-13.381,1.0,0.0,0.0303,0.266,9.28e-06,0.0951,0.295,94.558
48mJX8glOrQkrSdVBjc0Wb,0.623,0.622,2.0,-12.255,1.0,0.0,0.0412,0.00168,0.181,0.343,0.319,125.166
390viE1HgESBNYE8vRKiQB,0.3,0.562,1.0,-5.536,1.0,0.0,0.0294,0.0144,0.0,0.0492,0.368,152.313
122TtbleQIyPxI6QS8iaM2,0.273,0.954,8.0,-2.03,1.0,0.0,0.0798,9.68e-05,1.77e-06,0.101,0.487,162.672
3HSBCz4Tj3l1gtjvXal9ey,0.528,0.733,6.0,-4.373,0.0,0.0,0.06,0.0742,1.29e-05,0.159,0.728,78.277
6goqTmGsSP4mrLyamSMJoi,0.32,0.868,10.0,-4.777,0.0,1.0,0.0405,0.00488,1.59e-05,0.091,0.412,160.763
4Q2UM2QSR7Gye03jvl4Rdw,0.427,0.622,4.0,-5.467,0.0,0.0,0.028,0.00107,0.0467,0.431,0.0775,77.407
0BbYnQHDdUNO5e38PK3GOX,0.481,0.916,2.0,-6.257,0.0,0.0,0.462,0.821,0.0,0.133,0.516,149.934
3AgEOAo3dvkjtsBmeTGRjg,0.761,0.768,7.0,-7.586,1.0,0.0,0.0483,0.00347,0.755,0.519,0.818,123.324
5RKgiEEwLyRVx7oG3R9wTY,0.553,0.669,7.0,-9.018,1.0,0.0,0.0282,0.0528,0.0885,0.168,0.277,80.995
2AtkHCLhF6h43m6u45SwJn,0.531,0.639,7.0,-5.571,1.0,0.0,0.0295,0.00265,0.0,0.147,0.374,142.913
360PxuemkfO5AF4ervkiIi,0.582,0.292,4.0,-11.14,1.0,0.0,0.0345,0.625,1.65e-05,0.113,0.0437,102.553
6JnWWeW3DbkyRWopPjdhRc,0.629,0.75,2.0,-5.028,1.0,0.0,0.0375,0.453,0.0,0.118,0.614,127.943
5Ekl5FAyUZNf2SaJjHG7qY,0.379,0.949,4.0,-11.3,1.0,0.0,0.0583,0.0228,0.0426,0.0726,0.203,99.568
1so0qYkfkiZNNcvJN02qdo,0.336,0.511,9.0,-7.839,0.0,0.0,0.0267,0.00532,0.00062,0.159,0.112,153.954
3AIsybnGu6EB5WZpWOfSF4,0.59,0.327,2.0,-10.182,1.0,0.0,0.0306,0.682,0.00612,0.105,0.125,124.119
3wgNhWuV5gkcEkTgMBNcoA,0.469,0.621,0.0,-6.763,1.0,0.0,0.0253,0.205,0.000776,0.135,0.395,175.906
6fpaLxz4zYgxTWzioHfxSJ,0.598,0.19,9.0,-12.641,1.0,0.0,0.228,0.961,0.135,0.0928,0.24,175.468
16RAZZwKV0UFMrvkxsudO4,0.513,0.624,5.0,-7.862,1.0,0.0,0.0233,0.000254,0.00655,0.222,0.286,93.992
280iK7JmN4FYg5Ax1lXlT5,0.493,0.0638,5.0,-14.735,1.0,0.0,0.0382,0.99,0.000717,0.109,0.381,82.454
7kKzCe0S5urYrrVthRfAzu,0.485,0.994,1.0,-2.054,0.0,0.0,0.0987,0.000296,5.42e-05,0.0607,0.375,132.067
2L3zV0iCaBbLtABTtp9u4e,0.694,0.512,0.0,-9.102,1.0,0.0,0.0383,0.674,0.0,0.103,0.66,111.401
1YTuMc934yzN1PKjSIaspV,0.739,0.669,10.0,-3.989,1.0,0.0,0.0384,0.0209,0.0,0.0863,0.857,133.028
4v1pZqlM7XuJgsOQ0TVyXd,0.299,0.805,9.0,-4.159,1.0,0.0,0.0571,0.01,0.0107,0.18,0.643,184.337
6Nm8h73ycDG2saCnZV8poF,0.591,0.963,0.0,-6.489,0.0,0.0,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03
5qhbJhRw3Q5s41Jt6JmFw0,0.916,0.627,2.0,-8.045,1.0,0.0,0.0406,0.103,0.00392,0.0588,0.745,117.581
2VX5J8lHfBjlcY4xU3TqtA,0.638,0.62,9.0,-6.681,1.0,0.0,0.0366,0.19,0.409,0.0945,0.358,143.713
43thLwzSasUUZEYjYPeJh3,0.476,0.331,5.0,-14.884,1.0,0.0,0.0305,0.31,2.82e-06,0.172,0.24,130.574
1MbqOV4uT2Rrxxyk1ZvCTT,0.597,0.555,7.0,-10.058,1.0,0.0,0.0408,0.446,0.00131,0.0845,0.489,120.194
0wVluBsVAVzBKrqspuCcwR,0.352,0.912,7.0,-4.253,1.0,0.0,0.0725,0.00197,0.0,0.193,0.351,166.795
5nekfiTN45vlxG0eNJQQye,0.256,0.924,7.0,-6.685,1.0,0.0,0.113,0.00369,0.234,0.114,0.28,113.574
